安全技术规范,焊缝系数,温度应力,蠕变持久强度,,低温性能,轴向非线性刚度,频率分离,排量测试,,美国换热器协会,圆柱壳压力容器,带夹套容器,,,,,,,蒸汽加热器,,,LNG燃料罐,塔盘,液化石油气钢瓶,,,压力筒,注汽锅炉,天然气管道,,大型特材设备,制造特点,不停车处理,评价指标,失效分析,非线性有限元,,封头直边,壁面剪切应力,,,主螺孔,16MnRHIC板,,双联管,,传热,临界流速,可燃气体,,焊接规范,建模方法,试验模型,等离子弧焊接,,堆焊,疲劳断口,晶间腐蚀敏感性,,,早期损伤,无损检验,落锤撕裂试验DWTT,最大泄放压力,应力分类,介质惯性力,15钢,,,金属磁记忆,支柱结构,非线性弹性,,齿形垫片,
热喷涂技术,参数化绘图,最低设计金属温度,屈服强度,,疲劳性能,硬度试验,概率,当量应变范围,,加氢高压换热器,压力容器和封头加热,非标准容器法兰,,,,,,,低变再沸器,,,大型储液罐,高塔,气瓶水压外测法,,,井筒内低品位余热,简易热处理炉,X80管道钢,,机械设备,焊后热处理工艺验证,防腐处理,屈曲安全评价,传热分析,,,顶封头,单层堆焊,,,螺栓,厚板铝合金,,取样管,,热轧,不可压缩流体,应力导向氢致开裂,,英国标准,本构曲线法,RambergOsgood模型,焊接坡口,,自动焊,高周疲劳,腐蚀缺陷,,,裂纹缺陷,黑色磁粉检测,试验压差,开启压力,应力仿真,F2分力,ASTM 4130钢,,,蒙乃尔合金,快开门结构,表面改性,,U形,
内腐蚀检测技术,弯曲参数的选取,韧脆转变温度曲线,特种高强度钢,,高温性能,断裂韧度,结合率,误差缓冲量,,浮头式换热器,搪玻璃压力容器,大型容器,,,,,,,面式减温器,,,水泥罐箱,冷却塔,CNG钢瓶,,,三旋中心筒,列管式废热锅炉,横向共振管道,,钛设备,轻型化设计,预防处理,安全使用,时限老化分析,,,平盖加筋封头,防腐层,,,螺旋埋弧焊管,组合管板,,高钢级管线钢,,耐热钢,液体晃动,高含H2S天然气,,规范案例N284,组装方法,现场组装,焊接垫片,,药芯焊丝,应变疲劳,腐蚀凹坑,,,表面损伤,材料检验,试验验证,动作压力,动应力,系统动力学SD,CrNiMoV钢,,,C276合金,填料函密封结构,总体塑性变形,,拉伸形变,
再制造技术,轴向弯曲应力系数,液氮温度,强度极限,,使用性能,直线度,拔出率,质量控制,,可拆式螺旋板换热器,钛制压力容器,移动容器,,,,,,,钢丝绳隔振器,,,LNG全容罐,甲醇吸收塔,储气瓶组,,,,裂解炉管,快速卸压管道,,承压设备指令,正交设计,敏化处理,评价方法,相关性分析,,,双平板封头,壁板,,,铬钼钢螺旋盘管,薄板,,管束共振,,汽化潜热,42氯化镁溶液,气蚀,,标准对比,图解法原理,电化学模型,焊接规程,,自保护药芯焊丝电弧焊,疲劳失效,H2S腐蚀,,,鼓包缺陷,监督检验,步冷试验,,应力指数,弹性塑性力学,2 25Cr1Mo0 25V钢,,,35Cr45NiNb微合金,高温保护结构,冲击韧性,,微观形貌,
控制与防治技术,稳定安全系数,,裂尖应力强度σ1′,,性能指标,动态可靠度,位移速率,均布分量,,鳍片换热器,压力容器用封头,低温绝热容器,,,,,,,光纤光栅传感器,,,深海高压试验罐,再生塔,纤维缠绕高压氢气瓶,,,,裂解炉炉管,P92钢蒸汽管道,,JB4730《承压设备无损检测》标准,疲劳设计,泄漏处理,安全预警,结构分析,,,大直径高压球封头,厚壁管件,,,螺纹翅片管,厚板N08810合金,,金属波纹管,,余热回收,涡流场,干气密封,,标准简介,堆焊方法,应力公式,焊接返修,,多道焊,疲劳短裂纹,应力腐蚀开裂SCC,,,塑性损伤,常规检验,持久试验,,许用压缩应力,水平力,12Cr2MoVWTiB钢,,,镍合金,自支撑结构,自限性,,U形膨胀节,
强制性法规上的技术标准,全尺寸爆破试验,,剩余强度,,性能降解,重要度,扩展速率,定量分析,,深槽结构微型换热器,核压力容器,立式圆筒型储液容器,,,,,,,脱气冷凝器,,,不开罐,甲醇合成塔,车载LNG气瓶,,,,变换炉,氢气长输管道,,AP1000主设备,制造,固熔处理,钢制安全壳,谐响应分析,,,球形封头,双层波纹管,,,D形螺栓,平板普通型爆破片,,单根换热管,,双椭球热源模型,液化气,西气东输二线,,准则方程,EN 13445直接法,计算模型,双相钢焊接,,焊带位置,,腐蚀图谱,,,界面熔化缺陷,延期检验,试验谱,,残余应力,塑性力学,Q345R钢,,,双金属自密封波齿复合垫片,结构约束,寿命可靠性,,O形环,
技术指标,全尺寸气体爆破试验,,高强度气瓶,,压缩回弹性能,振实密度,频率,排量评估,,取样换热器,压力容器管理,薄壁内压球形容器,,,,,,,热交换器,,,平推式门盖硫化罐,吸附塔,氢气气瓶,,,,炉管爆破,管道泄漏,,高温高压临氢设备,直接设计,数据处理,安全状况等级,泄压分析,,,SA387Cr11CL2钢拼焊封头,急冷室锥壳,,,螺栓紧固方法,滑动管板,,换热管束,,局部换热特性,低温液体运输装备,湿烟气制酸,,ASME标准,垂直入射法,数学模型,焊接缺陷,,焊道集中,,应力腐蚀试验,,,初始几何缺陷,动态检测,胀接试验,,综合应力,力学特性,316L钢,,,2219铝合金,开孔结构,紧凑性,,,
新材料技术评审,超大尺寸的组合管板,,强度失效,,蠕变性能,刚度条件,裂纹扩展速率,膨胀量,,蓄热式换热器,压力容器制造,薄壁容器,,,,,,,蒸汽灭菌器,,,超大型储油罐,底部框架塔,全复合材料气瓶,,,,延迟焦化加热炉,主管道,,设备闸门,设计体制,退火处理,安全区间,风险模糊分析,,,标准椭圆形封头,外压壳体,,,螺旋折流板,中空肋板构件,,690合金管,,热力耦合仿真,流道,气动声学,,TEMA标准,直接法,kε模型,自动化焊接,,补焊,,刀口腐蚀,,,失效,不停机全面检验,实验研究,,应力计算,弹性动力学,15CrMo钢,,,异种金属,高温高压密封结构,耐蚀性,,,
技术创新,磁性参数,,高强度,,组织及性能,变厚度过渡段连接,容积残余变形率,排水量,,开放式结构换热器,塑料及其衬里制压力容器,抗爆容器,,,,,,,夹套式塔器,,,低温液体罐车外壳,精馏塔,复合气瓶,,,,鲁奇式气化炉,长输管道,,核设备,设计问题,预强化处理,基本安全要求,缺陷分析,,,,夹层,,,钢丝螺套,普通管板,,管孔对中,,电加热元件,煤液化装置,气压试验,,专用型焊接评定标准,平均应力修正法,力学模型,堆焊焊接,,CHW62QR实芯焊丝,,腐蚀及裂纹,,,平面型缺陷,在线声发射检测,蠕变试验,,应力—应变曲线,,25Cr2MoVA钢,,,易熔合金塞,结构完整性,塑性自增强,,,
风险分析技术,Z参数,,B610E高强度钢,,力学性能,热流密度,固有频率,非线性分量,,换热器封头,低温压力容器,核反应承压容器,,,,,,,机器人,,,硫化罐卡箍,一塔两用,气瓶,,,,AL6XN炉管,工业金属管道工程施工规范,,移动式承压类特种设备,机械设计,控制和处理措施,安全壳闸门,分析比较,,,,断层解剖,,,螺柱,不锈钢复合板,,烟机暖管,,蜂窝蓄热体,超临界流体,脉冲气保焊,,RCCMRx标准,最大最小计数法,现场修复,电熔焊接,,电子束焊,,腐蚀失效,,,损伤,理化检验,落锤试验,,轴向应力,,225Cr1Mo025V钢,,,金属垫片,高温结构完整性,共振特性,,,
超声波缺陷检测技术,疲劳缺口系数,,应力强度因子,,传热综合性能,保守度,横向分辨率,回弹量,,立式夹套换热器,制冷压力容器,容器开孔补强结构,,,,,,,ATD再热器,,,油罐,反应塔,车用高压氢气瓶,,,,电炉,输油管道,,换热设备,线路设计,固溶处理,人的不安全行为,法规条款分析,,,,壳程强化传热,,,螺纹磨损,管子内缩管板,,压力管线,,热工水力,液态金属致脆,225Cr10Mo抗氢钢,,规范体系,遗传算法,轴对称模型,焊接材料,,焊条电弧焊,,应力腐蚀开裂,,,缺陷等级,内检测,超声波测试,,主应力,,12Cr2Mo1R钢,,,C276哈氏合金,结构特性,线弹性,,,
试样重组技术,导热系数,,压力容器强度计算,,低温性能指标,分析精度,应变率效应,质量评价,,紧凑型板壳式换热器,移动式压力容器,高真空多层绝热低温容器,,,,,,,池式冷凝器,,,大型油罐,,高压气瓶,,,,700℃超超临界锅炉,管道风险评分法,,镍制设备,规范设计方法,,灰色综合评价模型,真时程分析,,,,厚壁,,,螺纹,管板,,胀管,,热成型,雨流法,药芯焊丝CO2气体保护焊,,法规及标准,局部法,修正公式,带压焊接密封,,焊条,,腐蚀防护,,,体积型缺陷,检验程序,随机寿命预测,,作用应力,,新CrMo钢,,,铜及铜合金,结构可靠性,非线性密封垫片,,,
技术进展,螺纹升角,,湍流强度,,抗冲击性能,风险可接受度,腐蚀速率,标准孔板流量计,,气气换热器,压力容器用钢板,大型厚壁容器,,,,,,,引流器,,,储液罐,,压缩天然气车用燃料气瓶,,,,加热炉,保温管道,,协调标准承压设备,预后热工艺,,安全监督,金相分析,,,,近断层,,,主螺栓孔,薄管板,,油管,,大热输入焊接,H2S水溶液,煤制天然气,,ASME规范,响应面法,公式拟合,焊接三通,,未焊透,,腐蚀坑,,,结构失效,检验案例,加速寿命试验,,应力应变关系,,022Cr17Ni12Mo2钢,,,承压用材料,,O形密封环弹塑性接触,,,
技术要求,曲率修正系数,,疲劳强度,,,摆动速度,检出率,批量验收试验,,管壳式换热器,低温绝热压力容器,外压容器,,,,,,,三通封堵器开槽法兰,,,树脂反应罐,,车用高压天然气气瓶,,,,电站锅炉,热力管道,,设备泄漏,结构设计,,安全联锁系统,化学分析取样方法,,,,覆层,,,螺栓应力分布,大孔分布板,,失效换热管,,强化换热,液压胀,煤气化,,试验标准,压力面积法,本构模型,焊接性,,横焊,,高温腐蚀,,,失效评定曲线,断口检验,试验研究,,接触应力,,Cr25Ni35Nb钢,,,材料,,稳定性校核,,,
焊接技术,相关系数,,抗拉强度,,,超压限度,冷却速率,质量,,POP换热器,重型压力容器,非标准矩形截面容器,,,,,,,低温分离器,,,,,CNGⅡ复合气瓶,,,,乙烯裂解炉管,架空管道,,立式设备,工艺改进,,安全评定,高温分析,,,,无折边直斜锥壳,,,安装螺栓载荷,08Ni3DR钢板,,液压胀管,,热源,单元流道,添加氢气,,规范,有限单元法,MonteCarlo模型,窄间隙焊接,,焊制三通,,腐蚀,,,失效寿命,全面检验,试验,,许用应力,,低合金钢,,,金属材料,,局限性,,,
聚焦技术,无量纲参数,,强度试验,,,动态裂纹扩展速度,胀管率,质量控制过程中,,折流杆换热器,压力容器封头,厚壁容器,,,,,,,C22哈氏合金盘管式酰胺加热器,,,,,无隔热气瓶,,,,炉管,管道弯矩,,真空绝热深冷设备,设计爆破压力,,风险评价,动态失效分析,,,,多层材料,,,紧固螺栓,底板,,波动管,,预热,流场,燃气站场,,EJMA标准,超声衍射时差法,演化模型,焊接修复,,MAG全位置自动焊,,腐蚀泄漏,,,背侧缺陷,周向检测,残余应力测试,,局部应力,,12MnNiVR钢,,,金属波齿垫,,非线性屈曲,,,
检验技术,参数分析,,强度试压,,,裂纹高度,故障率,线性分量,,脱丁烷塔进料换热器,压力容器使用单位,深海外压容器,,,,,,,卧式分子筛吸附器,,,,,无缝气瓶,,,,重沸炉,压力管道直管段,,承压设备,外压设计,,安全保障,热及结构分析,,,,绝热材料层数,,,,厚板,,90°弯管,,瞬态传热,液化石油气,氩气保护,,法规与标准体系,有效方法,VOF模型,粗晶区焊接韧性,,窄间隙埋弧焊,,垢下腐蚀,,,开裂缺陷,新型检测装置,正交试验,,垫片应力,,TP347不锈钢,,,NiFe基合金,,敏感性,,,
施工技术,公称尺寸,,胀接强度,,,搪玻璃层厚度,蠕变裂纹扩展速率,高通量管,,双管板换热器,,超高压容器,,,,,,,油冷器,,,,,CNG2型气瓶,,,,常压炉,主给水管道,,,设计与制作,,安全装置,弱点分析,,,,外防腐层,,,,管管板,,U形管,,局部热应力,涡流,药芯焊丝熔化极气体保护焊,,焊接标准体系,动力松弛法,现场返修,同种金属焊接,,钨极氩弧焊,,腐蚀调查,,,失效评定,相控阵超声检测,拉脱力试验,,应力应变,,X7Ni9钢,,,异种材料,,非线性垫片,,,
装焊技术,棱角度,,管道强度,,,筒体圆度,设备失效概率,激光测量,,苯乙烯装置换热器,,大直径常压容器,,,,,,,变压吸附器,,,,,,,,,锅炉炉管,腐蚀管道,,,加强设计,,模糊综合评价,通用响应分析,,,,氢致分层,,,,225Cr1Mo025V钢板,,圆弧切线波纹管,,非对称传热,两相流诱发的振动,地下储气井,,损伤准则,超声波衍射时差法TOFD,内聚力模型,焊接裂纹,,堆焊修复,,腐蚀检查,,,疏松缺陷,射线透照检测,压力试验,,温差应力,,S32168不锈钢,,,铜合金,,安定性,,,
超声聚焦技术,垫片系数,,持久强度极限,,,未胀合长度,慢应变速率试验,无损测量,,缠绕管式换热器,,容器类别,,,,,,,SOFO传感器,,,,,,,,,乙烯裂解炉,核一级辅助管道,,,常规设计,,蒙德评价法,原因分析,,,,厚壁金属波纹管,,,,S11306Q345R复合钢板,,过热管,,热机械载荷,液体冲击,气电立焊,,裂纹合并准则,石灰石石膏法脱硫装置,钝化线方程,焊接斜三通,,Inconel 625堆焊,,晶间腐蚀试验,,,裂纹等缺陷,检验,试验工况,,消应力,,低温钢,,,空心金属O形圈,,塑性安定性,,,
标准技术,剩余强度系数,,磁感应强度,,,柔度法,加载速率,测量,,电厂换热器标准,,高压容器,,,,,,,汽化器,,,,,,,,,HP型炉管材料,输气管道,,,制造方法,,安全分析,分析模型,,,,涂层,,,,不锈钢钢板及钢带,,集流管,,热应力场,涡流检测,气孔缺陷,,应变准则,方法改进,经验公式,焊接填充材料,,间断焊,,耐腐蚀材料,,,密封失效,综合检测,验证性实验,,屈服应力,,20G钢,,,碳纤维复合材料,,挠性夹套,,,
技术条件,环境激励,,强度,,,结构刚度,周长应变速率,补偿量,,高温热管换热器,,移动式容器,,,,,,,循环气冷却器,,,,,,,,,,海底输气管道,,,热处理工艺,,结构完整性评价,比例分析,,,,球壳板成型,,,,环形折流板,,浮动盘管,,热丝TIG,流速,氢气,,风险可接受准则,修复方法,关联公式,斜Y形坡口焊接裂纹试验,,镍基合金堆焊,,耐腐蚀性,,,失稳失效,Lamb波检测,韧性试验,,塑性极限载荷,,T23钢,,,材料复验,,完整性,,,
载荷图技术,紧密性参数,,应力强度,,,加工精度,初始充满率,过程质量控制,,大型管壳式换热器,,高压立式液氢容器,,,,,,,低压组合床重整再生器,,,,,,,,,,管道检验,,,设计结构,,安全完整性等级SIL,辐射分析,,,,圆柱壳体,,,,国产225Cr1Mo03V钢板,,S型波纹管,,大热输入,新型阻流片,城镇燃气,,5最大主应变准则,直接方法,场协同,焊接冷裂纹,,全位置自动焊,,,,,局部减薄缺陷,无损检测,,,真实应力—应变曲线,,15CrMoRH钢,,,冷金属过渡,,塑性变形,,,
RBI技术,升力系数,,应力强度准则,,,断裂扩展速度,阳极溶解速率,安全泄放量,,螺旋板式换热器,,,,,,,,,稳压器,,,,,,,,,,供热管道,,,原材料消耗工艺定额,,完整性评价,极限分析,,,,多孔涂层管,,,,全复合板,,冷凝管,,热机械疲劳,紊流抖动,高温烟气法,,屈服准则,扭矩控制法,子模型,焊接性试验,,爆炸焊,,,,,失效形式,自动超声检测,,,局部应力计算,,WEL—TEN610CF高强钢,,,材料常数,,裂纹性质与成因,,,
单元生死技术,燃料系数,,强度测试,,,概率密度函数,曲率,定量评定,,铝制板翅式换热器,,,,,,,,,浮头式折流杆冷凝器,,,,,,,,,,压力管道,,,焊接制造,,安全完整性,风险分析,,,,薄壁管与管板焊,,,,管板焊接,,金属波纹管膨胀节,,流固耦合传热,计算流体力学,贮氢压力系统,,COD准则,TOFD方法,自回归整合移动平均模型,,,振动焊,,,,,缺陷数据识别,基于风险的检测,,,应力—应变,,15CrMoR钢,,,泡沫金属,,变形特性,,,
互联网信息技术,螺旋角,,壳体强度,,,相对硬度,日蒸发率,工艺留量,,自支承式换热器,,,,,,,,,仪器化夏比冲击,,,,,,,,,,X80钢管道,,,结构优化设计,,安全性评价,反应谱分析,,,,防腐涂层,,,,曲面折流板,,管座,,整体热压,流体诱发的振动,气焊操作,,修正的NSC准则,TaylorWaters法,拟合公式,,,锻焊结构,,,,,蠕变损伤,内旋转检测系统IRIS,,,弯曲应力,,国产A508Ⅲ钢,,,2A14铝合金,,线性弹性,,,
技术特点,熔池尺寸,,临界应力强度因子,,,功率谱密度,弯曲伸长率,质量保证,,板式换热器,,,,,,,,,LNG汽化器,,,,,,,,,,管道,,,整体制造,,安全联锁完整性等级评估SIL,分析评定,,,,单层带极电渣堆焊,,,,管子管板焊接,,信息管理系统,,换热,流体诱发振动,充放气,,,极限载荷法,线弹簧模型,,,钴基堆焊,,,,,损伤力学,超声波检验,,,局部应力应变,,奥氏体不锈钢三通,,,材料替代,,弹性变形,,,
技术标准,疲劳累积使用系数,,强度焊,,,疲劳累积损伤度,裂纹检出率,循环弹性模量,,换热器管束,,,,,,,,,合成气废热回收加热器,,,,,,,,,,管道设计,,,蠕变设计,,安全性,数理分析,,,,不锈钢堆焊层,,,,管子与管板,,椭圆管,,传热及压降,外流,气体渗碳,,,Master Curve方法,力学方程,,,连体锻焊件,,,,,失效评估曲线,检测装置,,,循环应力应变,,T92铁素体钢,,,5A06铝合金,,低温韧性,,,
关键技术,复杂腐蚀环境,,破裂强度,,,敏化度,翅片效率,吸热量,,螺旋板换热器,,,,,,,,,丁醛转化器,,,,,,,,,,管道缺陷,,,设计理念,,安全性评估,安定分析,,,,内壁母材点腐蚀,,,,固定管板,,换热管稳定性,,感应加热,CO32HCO3溶液,气体爆炸,,,法规体系,现场挂片,,,激光复合焊,,,,,减薄缺陷,基于风险的检验RBI,,,环向应力,,304不锈钢,,,双金属自密封波齿垫片,,稳定性研究,,,
成形技术,晶粒尺寸,,强度标准值,,,最小厚度,,第三、第四当量应力,,U型管换热器,,,,,,,,,补偿器,,,,,,,,,,超级管道,,,按规则设计,,适用性评价,计算机分析,,,,过渡层,,,,大小孔折流板,,盘管,,热影响区脆化,导流区,富氩混合气体保护焊,,,主曲线法,回归方程,,,电渣带极堆焊,,,,,失效压力,荧光磁粉检测,,,应力水平,,铬钼钢,,,稀有金属钽,,服役可靠性,,,
相控阵检测技术,结构尺寸,,强度设计,,,厚度,,涡量,,固定管板式换热器,,,,,,,,,锅炉给水预热器,,,,,,,,,,含缺陷压力管道,,,工艺研究,,安全完整性等级评估,材质分析,,,,热分层,,,,环形管板,,堵管条件,,热成形,涡流检测系统,车用压缩天然气,,,电测法,漏磁场,,,特殊焊炬,,,,,主导失效机制,在用检验,,,应力应变曲线,,钒改进钢,,,哈氏合金,,韧性破坏,,,
安装技术,尺寸参数,,,,,刚度,,铁含量,,集成管箱型管壳式换热器,,,,,,,,,阀芯传感器,,,,,,,,,,城镇燃气聚乙烯管道,,,正交试验设计,,安全性研究,极限载荷分析,,,,外压锥壳,,,,折流板,,衬管,,热响应,流动阻力,压缩天然气,,,迭代方法,Chaboche模型,,,镍基焊材,,,,,表面缺陷,基于风险的检验,,,多维应力状态,,T92钢,,,复合材料增强,,横观各向同性,,,
技术,壳体尺寸,,,,,平板挠度,,质量检查,,浮头换热器,,,,,,,,,传感器安装方法,,,,,,,,,,氢气管道,,,有限元优化设计,,安全完整性等级,分析法补强方法,,,,单层,,,,孔板支撑,,缠绕管,,传热强化,瞬态流场,压缩气体,,,MonteCarlo方法,Paris公式,,,骑座式马鞍型埋弧焊机,,,,,缺陷检测,射线检测,,,水力载荷,,超级双相不锈钢,,,微观金相,,非对称性,,,
子模型技术,模态参数,,,,,长轴长度,,传热量,,,,,,,,,,,外取热器管束,,,,,,,,,,聚乙烯管道,,,设计校核,,安全稳定性,变形分析,,,,缠绕层,,,,熄弧板,,金属软管,,热加工,流体阻力,气密性试验,,,测定方法,韧性换算模型,,,焊补,,,,,塑性失效,常规超声波检测,,,应力限制,,应变强化奥氏体不锈钢,,,复合材料,,脆性,,,
应变强化技术,管与管板角焊缝,,,,,控制厚度,,耐点蚀当量,,,,,,,,,,,氨冷凝器,,,,,,,,,,AP1000主管道,,,补强设计,,,混合分析法,,,,壳程流体,,,,主管板,,钢管,,热压成型,交流电磁场检测,致脆性气体,,,应力分类法,粘弹性模型,,,焊后水冷,,,,,,相控阵检测,,,薄膜应力,,钢丝网套,,,材料拘束,,动特性,,,
统计技术,动态特性系数,,,,,梯度值,,伸长量控制法,,,,,,,,,,,钽加热器,,,,,,,,,,管道响应,,,胀接工艺,,,蠕变分析,,,,表面涂层,,,,刮板结构,,堵管准则,,强化传热,铅液池,扩散氢,,,Omega方法,,,,带极堆焊,,,,,,破坏性检验,,,子午向膜应力,,P92钢,,,耐火材料,,塑性修正因子ρ,,,
技术措施,凹凸结构参数,,,,,接管长度,,弹性模量,,,,,,,,,,,冷却器,,,,,,,,,,核二三级管道,,,分析设计标准,,,热应力耦合分析,,,,顶壁连接处,,,,六分花格板,,半管夹套,,换热关联式,横向流,高压加氢裂化,,,施工方法,,,,90 mm带极堆焊,,,,,,敏感性检验,,,强化应力,,含Mo不锈钢,,,金属尘化,,回火脆性,,,
堆焊技术,蒸汽环境,,,,,等效刚度,,质量优化,,,,,,,,,,,高压洗涤器,,,,,,,,,,高压输气管道,,,加工工艺,,,地震响应分析,,,,壁厚,,,,锆钢复合板,,不锈钢衬管,,VM12耐热钢,流体力,煤制氢,,,内径控制法,,,,平盖堆焊,,,,,,,,,总体一次薄膜应力,,不锈钢,,,SA387Gr11Cl2UNS N08825材料,,非线性规划,,,
TOFD超声检测技术,参数化建模,,,,,管端平面度,,减薄量,,,,,,,,,,,稳压器波动管,,,,,,,,,,聚乙烯燃气管道,,,封头制造与标准,,,理论分析,,,,搪玻璃层,,,,09MnNiDR钢板,,T22钢管,,再热裂纹,对流,去氢,,,一致缺陷模态法,,,,埋弧横焊,,,,,,,,,去应力退火,,铬镍奥氏体不锈钢,,,镍基合金,,活性氧化,,,
多线程控制技术,三维曲面相似系数,,,,,延性断裂韧度,,散热量,,,,,,,,,,,硫铵加热器,,,,,,,,,,燃气管道,,,分析设计法,,,ANSYS分析,,,,壳体,,,,管板焊缝,,无加强型波纹管,,热旋压成型,液压成形,加氢尾油,,,盲孔法,,,,氩弧钎焊,,,,,,,,,应力及应变,,NKHITEN610U2L钢,,,金属内衬,,非线性超声,,,
预应力技术,热角保护结构,,,,,计算长度,,螺栓伸长量,,,,,,,,,,,真空灭菌器,,,,,,,,,,复合管道,,,热力设计,,,系统性分析,,,,圆柱壳构件,,,,梯形波纹板,,P23钢管,,后热,多股流,耐湿硫化氢,,,半面积补强法,,,,不锈钢堆焊金属开裂,,,,,,,,,真应力,,9Ni钢,,,硬质合金,,低温冲击韧性,,,
,车间焊接环境菲绕林试验,,,,,裂纹深度比,,质量检验,,,,,,,,,,,洗涤器,,,,,,,,,,,,,设计瞬态,,,有限元分析,,,,纵流壳程,,,,弓缺形折流板,,扁圆管,,室内供热,流固耦合,加氢裂化,,,Pearson法,,,,冷焊缺陷,,,,,,,,,一次弯曲应力,,225Cr1Mo钢,,,FRP复合材料,,可转移性,,,
,LM参数,,,,,维氏硬度,,侧向膨胀量,,,,,,,,,,,PTA结晶器,,,,,,,,,,,,,设计变更,,,研究分析,,,,厚壁管,,,,06Ni9钢板,,堵管研究,,热斑,流动,加氢精制,,,G28A法,,,,横焊堆焊,,,,,,,,,应力补偿机理,,921A钢,,,熔敷金属,,弹塑性屈曲,,,
,换热系数,,,,,大厚度,,质量符合性验证,,,,,,,,,,,预冷器,,,,,,,,,,,,,寿命设计,,,应力分析,,,,多面壳体,,,,管与管板的连接,,圆管法,,热压缩,涡流检查,氢脆,,,解析方法,,,,,,,,,,,,,主应力方向,,304H奥氏体不锈钢,,,氧化物冶金,,变极性等离子,,,
,参数估计,,,,,高温断裂韧度,,胀形量,,,,,,,,,,,空冷器,,,,,,,,,,,,,顶层设计,,,模态分析,,,,壳接触模型,,,,多孔板,,无加强U形波纹管,,交变热应力,液体渗透检测,加氢,,,工程估算方法,,,,,,,,,,,,,弹性应力,,15MnNi钢,,,Incoloy 800合金,,操作完整性平台,,,
,工业大气环境,,,,,设计厚度,,电阻应变测量,,,,,,,,,,,槽式液体分布器,,,,,,,,,,,,,生产制造工艺改进,,,接管受力分析,,,,多层波纹管,,,,热轧板卷,,聚乙烯管,,热源模型,空气流速,加氢装置,,,释放法,,,,,,,,,,,,,风载荷,,低温高强钢,,,,,弹性地基梁,,,
,应力范围减弱系数,,,,,灵敏度,,核质量分组,,,,,,,,,,,空气预热器,,,,,,,,,,,,,焊接工艺评定,,,抗震分析,,,,氧化层,,,,内管板,,翅片热管,,再热裂纹敏感性,溢流,氢剥离,,,VMD算法,,,,,,,,,,,,,复杂载荷,,P91钢,,,,,磁各向异性,,,
,复合湿硫化氢环境,,,,,管壁厚度,,铁素体含量,,,,,,,,,,,管壳式冷凝器,,,,,,,,,,,,,分析设计,,,脆化分析,,,,球壳板压制,,,,薄板奥氏体不锈钢,,导压管,,焊接热影响区,超临界流体萃取,高温临氢,,,伽辽金法,,,,,,,,,,,,,极限载荷,,SA336F22CL3钢,,,,,非均匀性,,,
,环境污染,,,,,水平刚度,,随机变量,,,,,,,,,,,沉降器,,,,,,,,,,,,,设计规范,,,统计分析,,,,壳单元,,,,爆炸焊复合钢板,,管线钢,,漏热,多相流,加氢站,,,二次加载法,,,,,,,,,,,,,地震载荷,,铸造不锈钢,,,,,循环塑性,,,
,操作参数,,,,,高黏度物料搅拌器,,支持向量机,,,,,,,,,,,油冷却器,,,,,,,,,,,,,芯体制造,,,分析方法,,,,水冷壁管,,,,钛复合板,,长管拖车,,热脱盐水,流场特性,高压临氢,,,外测法,,,,,,,,,,,,,面内开闭弯载荷,,尿素级不锈钢,,,,,各向异性,,,
,几何尺寸,,,,,拘束度,,铁素体量,,,,,,,,,,,反应流出物空冷器,,,,,,,,,,,,,工艺开发,,,腐蚀分析,,,,球壳,,,,特厚板,,对流管,,临界热流,流体弹性不稳定性,硫化氢,,,正交试验法,,,,,,,,,,,,,预紧载荷,,SA335 P91钢,,,,,动态特性,,,
,环境疲劳修正因子,,,,,安全端长度,,调谐质量阻尼器,,,,,,,,,,,板式空气预热器,,,,,,,,,,,,,分析设计准则,,,对比分析,,,,外壳,,,,补板,,监管要求,,传热计算,,氢氧化钠,,,法规,,,,,,,,,,,,,集中载荷,,高强钢,,,,,挠性密封条,,,
,通道角度,,,,,可靠度,,当量圆管,,,,,,,,,,,高压加热器,,,,,,,,,,,,,板材消耗工艺定额,,,风险模糊分析法,,,,水冷壁,,,,顶圆板,,异径弯管,,承压热冲击,,氢致开裂,,,冷压法,,,,,,,,,,,,,双轴载荷,,10CrMo910钢,,,,,双线性,,,
,ANSYS参数化建模,,,,,里氏硬度,,轻量化设计,,,,,,,,,,,冷高压分离器,,,,,,,,,,,,,国产化设计,,,时程分析,,,,修正边界层模型,,,,225Cr1Mo0Cr18Ni11Ti复合钢板,,双套管,,热套衬环,,临氢,,,一次二阶矩法,,,,,,,,,,,,,离心载荷,,含铝钢,,,,,弹性失稳,,,
,外压应力系数B曲线,,,,,全密度反应器,,纵缝直边余量,,,,,,,,,,,高压空冷器,,,,,,,,,,,,,重大工程设计案例,,,裂纹分析,,,,堆焊层开裂,,,,定尺板,,P91钢管,,焊接热输入,,氢鼓泡,,,评定方法,,,,,,,,,,,,,拉脱载荷,,JFEHITEN610U2L钢,,,,,外压稳定性,,,
,大尺寸规格,,,,,轴向刚度,,离散变量,,,,,,,,,,,黄铜热交换器,,,,,,,,,,,,,制造难点,,,分析验证,,,,层间接触摩擦,,,,柔性薄管板,,波纹管膨胀节,,热循环载荷,,高压储氢,,,计算方法,,,,,,,,,,,,,静态载荷,,35CrMoA钢,,,,,变极性TIG,,,
